date,min,max,median,q1,q3,stdev,count
2021-03-14T00:00:00.000Z,1.2,6.35,2.8,2.13,3.65,1.211,241
2021-03-15T00:00:00.000Z,1.1,7.93,2.6,2.1,3.61,1.306,216
2021-03-16T00:00:00.000Z,1.9,11.5,4.97,3.58,6.35,1.9,228
2021-03-17T00:00:00.000Z,2.1,10.88,4.9,3.95,6.7,1.796,245
2021-03-18T00:00:00.000Z,2.7,12.38,4.78,4.13,6.95,2.415,233
2021-03-19T00:00:00.000Z,0.4,11.93,2.6,1.14,6.57,3.468,224
2021-03-20T00:00:00.000Z,0.6,16.92,3.85,3.32,8.32,3.366,217
2021-03-21T00:00:00.000Z,3.6,17.88,8.23,7.13,11.4,2.754,211
2021-03-22T00:00:00.000Z,4.2,25.23,9.03,6.18,20.27,7.072,222
2021-03-23T00:00:00.000Z,6.4,20.83,11.72,9.25,16.02,3.928,286
2021-03-24T00:00:00.000Z,0.85,26.67,5.53,2.22,10.15,4.069,179
2021-03-25T00:00:00.000Z,0.8,23.05,2.29,1.35,3.44,1.962,204
2021-03-26T00:00:00.000Z,0.85,5.68,2.25,1.95,2.78,0.787,152
2021-03-27T00:00:00.000Z,1.5,8.18,2.67,2.29,3.32,1.145,148
2021-03-28T00:00:00.000Z,1,16.67,1.91,1.42,3.08,1.787,106
2021-03-29T00:00:00.000Z,1.33,13.07,3.41,2.06,6.55,2.756,192
2021-03-30T00:00:00.000Z,2.72,5.75,3.7,3.3,4.32,0.678,205
2021-03-31T00:00:00.000Z,3.4,16.75,5.19,4.32,6.07,1.934,190
2021-04-01T00:00:00.000Z,1.77,22.52,4.84,3.12,6.19,3.824,173
2021-04-02T00:00:00.000Z,1.58,42,5.03,4,21.5,10.349,202
2021-04-03T00:00:00.000Z,1.55,5.3,3.55,3.17,4.05,0.831,208
2021-04-04T00:00:00.000Z,3.67,12.9,6.78,5.25,8.75,2.281,197
2021-04-05T00:00:00.000Z,1.27,14.32,3.43,2.17,9.23,3.737,142
2021-04-06T00:00:00.000Z,0.7,3.08,1.3,1.08,1.6,0.459,234
2021-04-07T00:00:00.000Z,0.47,4.53,1.1,0.81,1.33,0.576,160
2021-04-08T00:00:00.000Z,0.93,7.65,2.04,1.6,2.91,1.059,180
2021-04-09T00:00:00.000Z,3.3,13.82,7.72,6.05,9.69,2.372,132
2021-04-10T00:00:00.000Z,1.25,22.15,4.05,2.65,7.2,5.685,162
2021-04-11T00:00:00.000Z,1.38,13.1,4.71,2.9,7.88,2.825,106
2021-04-12T00:00:00.000Z,0.5,27.7,1.1,0.7,1.35,3.337,81
2021-04-13T00:00:00.000Z,1.02,7.25,2.5,2.04,4.8,1.821,110
2021-04-14T00:00:00.000Z,3.9,8.88,5.93,4.82,7.38,1.333,101
2021-04-15T00:00:00.000Z,0.7,20.2,3.18,1.5,6.43,3.965,54
2021-04-16T00:00:00.000Z,2.88,15.75,13.35,10.45,14.71,3.78,25
2021-04-17T00:00:00.000Z,3.85,15.6,8.05,6.6,9.19,2.923,147
2021-04-18T00:00:00.000Z,1.5,9.27,3.79,2.5,4.84,1.931,134
2021-04-19T00:00:00.000Z,2.54,11.35,4.18,3.55,6.2,1.779,126
2021-04-20T00:00:00.000Z,4.38,13.1,7.7,5.97,10.95,2.527,116
2021-04-21T00:00:00.000Z,2.7,53.3,11.6,4.47,14.38,11.957,111
2021-04-22T00:00:00.000Z,4.59,53.13,15.67,13.14,44.14,17.081,116
2021-04-23T00:00:00.000Z,1.05,14.9,3.17,1.77,4.8,2.439,85
2021-04-24T00:00:00.000Z,1.4,9.69,2.76,2,3.49,2.507,120
2021-04-25T00:00:00.000Z,4.47,11.38,7,6.3,8.35,1.697,90
2021-04-26T00:00:00.000Z,2.1,8.77,4.2,3.47,5.28,1.772,78
2021-04-27T00:00:00.000Z,1.83,15.15,6.6,3,10.77,3.982,80
2021-04-28T00:00:00.000Z,0.3,22.25,2.8,0.98,11.5,7.318,79
2021-04-29T00:00:00.000Z,2.29,27.3,7.29,3.08,11.29,6.276,84
2021-04-30T00:00:00.000Z,2.52,11.73,4.07,3.6,5.01,2.345,73
2021-05-01T00:00:00.000Z,0.5,8.65,1.4,1.1,1.8,1.364,70
2021-05-02T00:00:00.000Z,0.6,4.38,1,0.9,1.41,0.962,76
2021-05-03T00:00:00.000Z,0.3,9.43,1.3,0.6,2.1,1.655,55
2021-05-04T00:00:00.000Z,1,5.97,2,1.58,2.2,0.78,77
2021-05-05T00:00:00.000Z,0.7,6.8,1.25,1.1,1.51,0.81,85
2021-05-06T00:00:00.000Z,0.4,14.93,2.35,1.17,5.03,2.502,67
2021-05-07T00:00:00.000Z,0.7,21.25,2.35,1.46,12.72,7.078,77
2021-05-08T00:00:00.000Z,2.42,6.65,3.42,3.08,4.88,1.223,80
2021-05-09T00:00:00.000Z,0.73,8.43,2.5,1.2,4.22,1.895,77
2021-05-10T00:00:00.000Z,0.9,3.78,1.83,1.5,2.33,0.613,79
2021-05-11T00:00:00.000Z,1.2,5.45,3.18,2.27,3.97,1.082,74
2021-05-12T00:00:00.000Z,0.25,25.13,2.04,1.14,2.67,2.906,75
2021-05-13T00:00:00.000Z,0.7,5.25,1.33,1.12,1.67,0.623,97
2021-05-14T00:00:00.000Z,0.82,11.02,1.57,1.29,2.16,1.489,88
2021-05-15T00:00:00.000Z,1.12,9.19,5.5,4.01,6.77,2.143,80
2021-05-16T00:00:00.000Z,4.18,6.78,5.39,5.03,5.77,0.57,84
2021-05-17T00:00:00.000Z,1.4,5.4,3,2.65,3.65,0.656,71
2021-05-18T00:00:00.000Z,0.9,2.85,1.6,1.37,1.8,0.405,72
2021-05-19T00:00:00.000Z,0.43,2.4,0.81,0.68,1.3,0.489,98
2021-05-20T00:00:00.000Z,1.2,9.23,6.55,2.64,7.68,2.476,81
2021-05-21T00:00:00.000Z,2.6,5.7,4.05,3.55,4.53,0.661,96
2021-05-22T00:00:00.000Z,0.43,3.53,1.29,1,1.54,0.451,84
2021-05-23T00:00:00.000Z,0.88,7.9,2.4,1.67,3.78,1.766,97
2021-05-24T00:00:00.000Z,1.5,4.97,2.75,2.42,3.12,0.633,109
2021-05-25T00:00:00.000Z,2.85,11.4,5.99,5.19,7.34,1.702,80
2021-05-26T00:00:00.000Z,0.7,27.95,4.57,2.33,6.13,3.248,108
2021-05-27T00:00:00.000Z,0.2,5.15,1.19,0.88,3.45,1.343,90
2021-05-28T00:00:00.000Z,0.6,3.65,1.5,0.8,2.89,1.012,112
2021-05-29T00:00:00.000Z,1.1,12.6,2.79,2.4,5.07,1.99,82
2021-05-30T00:00:00.000Z,1.3,17.89,2.58,1.94,11.23,5.542,97
2021-05-31T00:00:00.000Z,1.2,15.93,2.08,1.5,2.49,1.776,89
2021-06-01T00:00:00.000Z,1.17,8.38,3,1.95,5.15,1.725,107
2021-06-02T00:00:00.000Z,6.38,25.05,9.65,8.07,15.21,4.319,89
2021-06-03T00:00:00.000Z,0.9,3.08,1.51,1.25,1.83,0.515,48
2021-06-10T00:00:00.000Z,0.93,12.68,1.54,1.39,2.24,2.389,96
2021-06-11T00:00:00.000Z,0.4,12.93,3,1.12,5.7,2.608,107
2021-06-12T00:00:00.000Z,1.1,24.85,2.27,1.75,2.78,3.978,98
2021-06-13T00:00:00.000Z,1.4,5.32,2.47,1.95,3.38,0.883,103
2021-06-14T00:00:00.000Z,1.3,16.07,3.79,2.23,4.59,2.124,116
2021-06-15T00:00:00.000Z,0.7,5.09,1.54,1,1.91,1.028,108
2021-06-16T00:00:00.000Z,2.7,15.23,6.07,4.75,10.23,3.16,111
2021-06-17T00:00:00.000Z,0.93,5.4,1.92,1.5,2.47,0.756,131
2021-06-18T00:00:00.000Z,1.63,9.02,3.57,2.58,4.93,1.631,164
2021-06-19T00:00:00.000Z,1.95,8.9,4.3,3.58,5.18,1.291,196
2021-06-20T00:00:00.000Z,1.35,9.55,3.25,2.15,5.85,2.185,183
2021-06-21T00:00:00.000Z,0.3,7.55,1.2,0.9,5.17,2.203,148
2021-06-22T00:00:00.000Z,1.4,9.27,5.4,4.63,6.53,1.611,134
2021-06-23T00:00:00.000Z,1.33,11.45,2.67,1.9,5.13,2.477,163
2021-06-24T00:00:00.000Z,0.4,18.64,4.88,1.45,9.72,4.465,172
2021-06-25T00:00:00.000Z,0.47,12.2,2.72,1.6,6.09,2.761,176
2021-06-26T00:00:00.000Z,0.77,3.25,1.75,1.37,2.2,0.566,177
2021-06-27T00:00:00.000Z,0.1,4.55,0.6,0.35,1.58,1.065,182
2021-06-28T00:00:00.000Z,0.3,3.2,1.2,0.8,1.73,0.736,150
2021-06-29T00:00:00.000Z,9.02,26.5,14.52,11.47,17.2,3.853,173
2021-06-30T00:00:00.000Z,2.1,34.42,5.99,4.65,20.65,10.525,150
2021-07-01T00:00:00.000Z,4.59,23.8,11.9,8.63,17.43,4.737,157
2021-07-02T00:00:00.000Z,3.55,31.05,10.18,5.85,19.8,7.484,238
2021-07-03T00:00:00.000Z,1.35,12.13,3.1,2.4,5.35,2.09,317
2021-07-04T00:00:00.000Z,1.1,8.32,2.69,1.88,5.3,2.157,302
2021-07-05T00:00:00.000Z,0.6,6.43,3.15,2.17,4.51,1.459,240
2021-07-06T00:00:00.000Z,0.8,6.82,3.55,2.04,4.68,1.599,285
2021-07-07T00:00:00.000Z,1.2,11.35,5.78,4.72,6.5,1.782,255
2021-07-08T00:00:00.000Z,1,12.48,5.25,3.1,10.5,3.566,283
2021-07-09T00:00:00.000Z,0.6,12.4,1.6,1.2,6.65,3.436,324
2021-07-10T00:00:00.000Z,0.6,14.1,3.89,2.29,6.15,3.163,322
2021-07-11T00:00:00.000Z,0.5,15.88,6.28,3.19,10.34,4.054,349
2021-07-12T00:00:00.000Z,0.73,12.95,3.53,1.45,8.35,3.698,254
2021-07-13T00:00:00.000Z,3.3,18.6,8.25,6.92,11.98,3.901,225
2021-07-14T00:00:00.000Z,0.85,21.45,5.47,1.82,9.88,5.003,240
2021-07-15T00:00:00.000Z,1.02,19.88,4.8,3.21,7.29,5.312,292
2021-07-16T00:00:00.000Z,1.05,12.5,5.88,2.1,7.63,3.126,258
2021-07-17T00:00:00.000Z,1.02,9.57,2.2,1.7,6.31,2.395,321
2021-07-18T00:00:00.000Z,2.08,16.45,5.6,3.13,11.75,4.501,261
2021-07-19T00:00:00.000Z,2.2,7.4,3.9,3.5,4.3,0.812,241
2021-07-20T00:00:00.000Z,3.2,8.25,5.4,3.85,6.78,1.489,234
2021-07-21T00:00:00.000Z,4.13,16.39,9.35,8.19,11.24,2.834,284
2021-07-22T00:00:00.000Z,6.25,29.4,8.77,7.43,9.6,2.112,235
2021-07-23T00:00:00.000Z,3.85,22.85,9.94,6.72,13.58,4.773,280
2021-07-24T00:00:00.000Z,4.25,29.33,12.55,7.96,17.57,6.153,280
2021-07-25T00:00:00.000Z,9.23,36.92,21.5,12.93,27.08,7.948,295
2021-07-26T00:00:00.000Z,6.53,41.25,14.55,10.5,29.63,10.152,321
2021-07-27T00:00:00.000Z,1,20.98,3.92,2.38,16.17,6.993,330
2021-07-28T00:00:00.000Z,0.77,5.53,1.98,1.59,2.7,0.965,293
2021-07-29T00:00:00.000Z,0.55,8.77,2.75,1.37,4.57,1.89,297
2021-07-30T00:00:00.000Z,1.52,6.03,4.17,3.2,4.65,1.061,242
2021-07-31T00:00:00.000Z,0.22,4.55,2.1,1.06,3.28,1.187,232
2021-08-01T00:00:00.000Z,1.2,10.05,3.32,1.88,6.78,2.522,238
2021-08-02T00:00:00.000Z,1.5,14.3,3.71,2.4,9.57,3.644,238
2021-08-03T00:00:00.000Z,1.4,10.65,4.93,3.53,6.93,2.035,251
2021-08-04T00:00:00.000Z,0.98,17.67,2.47,1.8,4.07,3.471,215
2021-08-05T00:00:00.000Z,1.6,18.07,5.05,3.87,6.22,4.103,252
2021-08-06T00:00:00.000Z,0.5,14.1,2.78,2.29,4.3,1.656,309
2021-08-07T00:00:00.000Z,1,7.32,2.87,2.27,3.4,1.204,308
2021-08-08T00:00:00.000Z,1.5,6.57,3.15,2.6,3.88,1.037,260
2021-08-09T00:00:00.000Z,1.1,5.09,2.54,1.94,3.26,0.935,124
2021-08-10T00:00:00.000Z,1.45,8.4,3.63,2.84,4.9,1.38,141
2021-08-11T00:00:00.000Z,2.7,10.57,4.67,3.9,5.45,1.549,88
2021-08-12T00:00:00.000Z,1.2,8.38,4.59,2.83,5.72,1.645,131
2021-08-13T00:00:00.000Z,2.38,6.45,4.13,3.6,4.69,0.797,273
2021-08-14T00:00:00.000Z,4.65,5.6,5.05,4.88,5.16,0.25,9
2021-08-15T00:00:00.000Z,1.8,10.8,4.09,3.13,5.5,1.539,194
2021-08-16T00:00:00.000Z,1.4,10.77,4.59,3.6,6.07,2.051,480
2021-08-17T00:00:00.000Z,0.4,10.07,1.7,1,7.32,3.342,398
2021-08-18T00:00:00.000Z,0.6,3.5,1.88,1.38,2.29,0.677,380
2021-08-19T00:00:00.000Z,0.9,10.75,3.53,2.02,6.25,2.368,484
2021-08-20T00:00:00.000Z,0.2,16.13,1.12,0.5,11.45,6.002,362
2021-08-21T00:00:00.000Z,1.33,11.13,4.05,3.45,4.82,2.033,375
2021-08-22T00:00:00.000Z,0.82,5.6,2.85,2.1,3.83,1.057,271
2021-08-23T00:00:00.000Z,1.27,12.13,7.7,2.29,9.02,3.383,250
2021-08-24T00:00:00.000Z,2.7,16.82,9.32,4.18,12.8,4.382,143
2021-08-25T00:00:00.000Z,2.1,8.02,2.86,2.58,3.55,0.947,48
2021-08-26T00:00:00.000Z,1.08,3.7,2.2,1.42,2.58,0.752,43
2021-08-27T00:00:00.000Z,2.9,7.9,4.29,3.7,7.01,1.7,40
2021-08-28T00:00:00.000Z,1.23,8.85,6.15,2.6,7.39,2.33,220
2021-08-29T00:00:00.000Z,1.4,15.93,6.38,2.47,12.47,4.973,349
2021-08-30T00:00:00.000Z,1.02,9.3,4.03,2.29,6.47,2.238,507
2021-08-31T00:00:00.000Z,1.38,13.75,6.49,3.22,10.57,3.833,488
2021-09-01T00:00:00.000Z,2.52,17.45,8.13,6.38,11.73,3.874,485
2021-09-02T00:00:00.000Z,5.3,27.15,13.8,9.9,16.92,5.18,383
2021-09-03T00:00:00.000Z,10.07,34.25,27.35,16.27,29.67,7.108,277
2021-09-04T00:00:00.000Z,3.85,43.43,18.38,11.65,23.63,6.998,367
2021-09-05T00:00:00.000Z,4.75,38.08,15.87,11.02,19.6,6.992,279
2021-09-06T00:00:00.000Z,2,20.05,4.88,2.8,6.02,5.088,236
2021-09-07T00:00:00.000Z,2.72,15.73,3.63,3.3,3.88,1.316,192
2021-09-08T00:00:00.000Z,2.72,4.88,3.8,2.72,4.88,1.08,2
2021-09-09T00:00:00.000Z,7.68,8.55,8.11,7.68,8.55,0.435,2
2021-09-10T00:00:00.000Z,0.98,0.98,0.98,0.98,0.98,0,1
2021-09-11T00:00:00.000Z,0.6,5.47,1.3,0.98,1.8,0.684,226
2021-09-12T00:00:00.000Z,0.6,6.2,2.1,1.19,2.92,1.251,536
2021-09-13T00:00:00.000Z,0.95,8.69,2.21,1.74,3.38,1.762,560
2021-09-14T00:00:00.000Z,2.88,25.95,8.43,5.73,10.8,5.177,355
2021-09-15T00:00:00.000Z,5.7,54.38,20.98,14.76,26.72,10.137,557
2021-09-16T00:00:00.000Z,0.13,56.22,2.9,0.6,23.08,14.829,547
2021-09-17T00:00:00.000Z,0.3,16.27,3,0.9,8.9,4.205,532
2021-09-18T00:00:00.000Z,0.13,9.65,3.85,1.77,5.6,2.341,541
2021-09-19T00:00:00.000Z,1.4,2.75,1.88,1.67,2,0.283,28
2021-09-20T00:00:00.000Z,1.35,4.34,2.78,1.9,3.2,0.786,70
2021-09-21T00:00:00.000Z,1.2,24.45,6.28,2.47,10.43,5.381,362
2021-09-22T00:00:00.000Z,7.1,38.45,18.92,10.6,23,6.804,387
2021-09-23T00:00:00.000Z,0.7,44.78,1.86,1.3,4.09,11.954,370
2021-09-24T00:00:00.000Z,0.3,10.82,2.95,1,5.25,2.671,371
2021-09-25T00:00:00.000Z,3.7,14.1,7.4,5.7,8.68,2.273,391
2021-09-26T00:00:00.000Z,0.7,26.67,2.42,1.35,5.65,7.254,343
2021-09-27T00:00:00.000Z,0.93,4.3,2.02,1.6,2.62,0.704,325
2021-09-28T00:00:00.000Z,0.65,6.72,2.13,1.55,2.95,1.075,363
2021-09-29T00:00:00.000Z,0.52,24.75,1.3,1.02,1.6,1.528,385
2021-09-30T00:00:00.000Z,0.85,3.25,2.25,1.81,2.83,0.637,36
2021-10-05T00:00:00.000Z,1.12,2.35,1.77,1.58,1.95,0.27,83
2021-10-06T00:00:00.000Z,0.68,14.75,1.4,1.2,2.02,1.73,386
2021-10-07T00:00:00.000Z,0.2,15.02,1.51,0.8,5.65,3.068,334
2021-10-08T00:00:00.000Z,0.8,14.2,2.08,1.42,3.35,2.831,386
2021-10-09T00:00:00.000Z,1.4,32.25,5.77,3.7,11.23,6.939,386
2021-10-10T00:00:00.000Z,5.93,53.78,19.45,11.9,37.45,15.353,387
2021-10-11T00:00:00.000Z,1.14,31.2,2.6,1.9,13.93,10.402,363
2021-10-12T00:00:00.000Z,1.7,10.07,2.83,2.29,3.7,1.571,374
2021-10-13T00:00:00.000Z,1,13.73,4.34,1.7,9.88,3.999,398
2021-10-14T00:00:00.000Z,0.56,30.3,1.45,1.1,3.42,7.752,363
2021-10-15T00:00:00.000Z,2.57,45.6,18.07,6.4,25.82,11.083,388
2021-10-16T00:00:00.000Z,1.67,37.4,11.45,3.92,17.35,10.256,383
2021-10-17T00:00:00.000Z,1.7,42.85,12.4,4.2,20.05,11.754,365
2021-10-18T00:00:00.000Z,0.4,52.72,12.48,5.03,22.98,10.201,349
2021-10-19T00:00:00.000Z,7.18,29.25,19.75,11.65,22.2,6.014,374
2021-10-20T00:00:00.000Z,1.02,9.27,3.92,3.15,5.88,1.762,392
2021-10-21T00:00:00.000Z,0.3,5.35,2.1,1.4,2.83,1.056,354
2021-10-22T00:00:00.000Z,0.5,12.65,1.3,0.99,1.98,1.547,389
2021-10-23T00:00:00.000Z,0.8,14.9,2.8,1.88,4.45,1.648,374
2021-10-24T00:00:00.000Z,0.5,28.38,3.14,2.25,5.6,3.205,354
2021-10-25T00:00:00.000Z,0.73,11.63,2.94,1.67,5.35,2.227,366
2021-10-26T00:00:00.000Z,1.1,54.25,2.9,1.9,4.22,5.589,347
2021-10-27T00:00:00.000Z,0.77,12.68,2.6,1.95,3.08,1.597,363
2021-10-28T00:00:00.000Z,2.17,8.19,4.05,3.15,5.57,1.49,355
2021-10-29T00:00:00.000Z,1,5,2,1.63,2.42,0.551,374
2021-10-30T00:00:00.000Z,0.3,15.75,1.15,0.82,1.65,1.501,388
2021-10-31T00:00:00.000Z,0.6,744.78,2.52,2.1,3.05,45.77,358
2021-11-01T00:00:00.000Z,0.2,20.02,1.38,0.98,1.88,2.194,343
2021-11-02T00:00:00.000Z,0.2,80.18,2,0.77,10.45,14.424,309
2021-11-03T00:00:00.000Z,0.2,43.28,1.38,0.76,2.93,4.003,344
2021-11-04T00:00:00.000Z,0.17,11.48,1.1,0.6,1.77,1.303,364
2021-11-05T00:00:00.000Z,0.3,20.98,1.63,1,3.22,2.951,374
2021-11-06T00:00:00.000Z,0.5,17.57,1.35,0.98,3.74,2.532,368
2021-11-07T00:00:00.000Z,0.5,28.9,3.8,2.88,5.78,2.871,350
2021-11-08T00:00:00.000Z,2.8,231.93,7.85,5.5,16.98,22.767,300
2021-11-09T00:00:00.000Z,0.28,32.7,5.39,2.02,12,6.313,338
2021-11-10T00:00:00.000Z,1.55,35.72,11.05,5.13,14.82,6.119,370
2021-11-11T00:00:00.000Z,3.78,84.88,26.42,14.3,35.08,16.424,334
2021-11-12T00:00:00.000Z,4.28,106.95,9.22,6.29,10.98,7.363,312
2021-11-13T00:00:00.000Z,0.4,10.19,2.5,1.23,3.7,1.55,349
2021-11-14T00:00:00.000Z,1.27,9.85,2.85,2.2,3.97,1.356,342
2021-11-15T00:00:00.000Z,6.55,36.92,17.16,10.68,21.2,7.62,344
2021-11-16T00:00:00.000Z,2.13,31.92,8.55,4.45,18.57,7.608,310
2021-11-17T00:00:00.000Z,1.7,10.1,4,2.85,5.85,1.826,350
2021-11-18T00:00:00.000Z,2,18.97,4.75,3.3,6.6,2.796,311
2021-11-19T00:00:00.000Z,2,24.3,5.55,3.81,11.97,5.564,305
2021-11-20T00:00:00.000Z,14.57,87.1,27.3,22.24,34.33,9.751,361
2021-11-21T00:00:00.000Z,0.3,88.32,1.66,1.33,2.25,8.003,348
2021-11-22T00:00:00.000Z,0.6,9.27,1.75,1.4,2.22,1.227,330
2021-11-23T00:00:00.000Z,0.4,5.85,1.25,1,1.52,0.476,351
2021-11-24T00:00:00.000Z,3.72,35.85,14.13,6.72,17.64,6.392,383
2021-11-25T00:00:00.000Z,0.82,7.63,2.12,1.58,2.99,1.402,352
2021-11-26T00:00:00.000Z,0.75,33.2,2.45,1.92,3.17,2.337,425
2021-11-27T00:00:00.000Z,1.33,5.68,2.8,2.21,3.46,0.91,360
2021-11-28T00:00:00.000Z,0.6,70.5,3.35,1.53,9.61,12.135,336
2021-11-29T00:00:00.000Z,0.56,44.03,2.78,1.52,6.05,5.429,331
2021-11-30T00:00:00.000Z,0.1,8.88,0.95,0.7,1.88,1.274,335
2021-12-01T00:00:00.000Z,1.08,17.23,2.9,2.45,3.45,1.21,357
2021-12-02T00:00:00.000Z,0.68,70.95,1.7,1.3,2.38,4.462,326
2021-12-03T00:00:00.000Z,0.2,6.7,1.65,0.6,4.57,2.041,71
2021-12-04T00:00:00.000Z,0.45,8.32,2.13,1.7,2.42,0.687,302
2021-12-05T00:00:00.000Z,1.17,12.23,2.35,1.95,2.85,1.18,331
2021-12-06T00:00:00.000Z,0.2,10.68,3.55,2.27,4.53,1.999,339
2021-12-07T00:00:00.000Z,1.1,10.57,3.55,2.58,5.43,1.906,354
2021-12-08T00:00:00.000Z,0.7,18.82,1.83,1.45,2.5,1.92,361
2021-12-09T00:00:00.000Z,0.68,35.6,5.28,2.12,8.64,6.333,337
2021-12-10T00:00:00.000Z,1.17,21.6,3.47,2.99,4.09,2.096,328
2021-12-11T00:00:00.000Z,1,58.88,9.57,5.97,13.05,8.101,371
2021-12-12T00:00:00.000Z,0.93,16.52,2.89,2.1,4.53,2.707,272
2021-12-13T00:00:00.000Z,1.08,18.89,4.15,2.31,8.39,3.784,220
2021-12-14T00:00:00.000Z,15.68,69,22.88,20.57,31.89,10.963,289
2021-12-15T00:00:00.000Z,8.9,74.53,20.77,14.68,26.25,9.725,346
2021-12-16T00:00:00.000Z,4.8,44.4,16.25,8.94,20.52,6.764,335
2021-12-17T00:00:00.000Z,6.45,45.1,25.7,17.92,28.5,8.46,355
2021-12-18T00:00:00.000Z,7.63,33.15,12.8,11.45,21.95,7.214,343
2021-12-19T00:00:00.000Z,3.53,62.25,12.07,10,18.45,6.59,337
2021-12-20T00:00:00.000Z,9.93,82.43,19.85,11.95,29.42,11.742,327
2021-12-21T00:00:00.000Z,12.02,63.35,24.25,18.48,27.92,7.367,347
2021-12-22T00:00:00.000Z,28.23,58.88,34.35,31.88,41.3,6.382,358
2021-12-23T00:00:00.000Z,5.72,196.95,15.06,10.37,20.61,16.084,340
2021-12-24T00:00:00.000Z,2.42,39.53,5.9,4.25,7.88,3.204,375
2021-12-25T00:00:00.000Z,2.35,34.17,7.4,5.07,10.4,4.667,347
2021-12-26T00:00:00.000Z,1.2,40.08,4.25,2.91,8.15,9.513,345
2021-12-27T00:00:00.000Z,2.92,37.67,11.34,6.54,14.55,4.615,344
2021-12-28T00:00:00.000Z,0.73,31.17,11.51,4.7,13.57,5.881,366
2021-12-29T00:00:00.000Z,6.4,80.06,14.85,12.42,17.87,8.157,388
2021-12-30T00:00:00.000Z,1.9,55.83,5.52,3.03,10.43,5.934,334
2021-12-31T00:00:00.000Z,5.6,33.1,12.9,9.16,16.72,4.975,425
2022-01-01T00:00:00.000Z,4.38,38.45,7.68,6.38,9.74,2.878,373
2022-01-02T00:00:00.000Z,6.9,25.73,9.84,9.13,10.85,1.892,350
2022-01-03T00:00:00.000Z,0.3,44.15,5.18,2.88,7.68,5.013,357
2022-01-04T00:00:00.000Z,0.6,16.39,2.22,1.7,3.28,1.773,352
2022-01-05T00:00:00.000Z,0.73,92.8,2,1.5,3.25,6.534,371
2022-01-06T00:00:00.000Z,0.95,31.67,3.67,2,6.65,3.31,373
2022-01-07T00:00:00.000Z,1.2,39.5,6.2,4.25,8.49,3.017,389
2022-01-08T00:00:00.000Z,1.3,35.78,6.38,4.9,7.68,2.599,395
2022-01-09T00:00:00.000Z,0.8,100.25,5.55,4.12,7.72,10.614,353
2022-01-10T00:00:00.000Z,0.8,106.43,6.63,3.7,10.48,14.293,363
2022-01-11T00:00:00.000Z,1.42,113.28,7.36,4.01,20.13,13.269,356
2022-01-12T00:00:00.000Z,0.8,26.75,5.28,3.13,10.55,5.433,384
2022-01-13T00:00:00.000Z,5.35,48.95,14.42,8.53,17.98,5.609,352
2022-01-14T00:00:00.000Z,24.48,150.5,39.1,34.65,47,10.681,379
2022-01-15T00:00:00.000Z,20.75,157.44,48.53,30.65,54.61,19.695,385
2022-01-16T00:00:00.000Z,2,41.08,12.65,4.75,16.82,8.988,359
2022-01-17T00:00:00.000Z,8.5,81.09,24.08,16.48,29.81,12.358,356
2022-01-18T00:00:00.000Z,14.9,94.35,21.83,17.39,27.79,9.231,353
2022-01-19T00:00:00.000Z,1.25,61.4,9.25,2.65,24.49,13.061,377
2022-01-20T00:00:00.000Z,1.25,7.47,2.6,2.13,3.38,0.855,381
2022-01-21T00:00:00.000Z,1.65,15.9,3.28,2.7,5.54,2.373,401
2022-01-22T00:00:00.000Z,3.17,36,6.53,5.22,8.35,3.042,378
2022-01-23T00:00:00.000Z,10.75,61.4,24.17,21.02,31.8,8.614,347
2022-01-24T00:00:00.000Z,13.75,55.58,23.95,20.63,29.83,6.848,351
2022-01-25T00:00:00.000Z,9.5,112.82,22.46,14.85,33.08,14.842,358
2022-01-26T00:00:00.000Z,36.22,170.82,50.99,43.87,60.38,18.144,360
2022-01-27T00:00:00.000Z,2.1,89.82,13.73,6.62,53.89,24.306,353
2022-01-28T00:00:00.000Z,0.7,132.57,7.29,3.53,13.69,12.703,384
2022-01-29T00:00:00.000Z,2.22,2.95,2.54,2.38,2.78,0.232,5
2022-01-30T00:00:00.000Z,0.6,72.09,6.47,3.68,8.8,7.736,108
2022-01-31T00:00:00.000Z,2.42,15.13,4.13,3.7,4.68,1.004,361
2022-02-01T00:00:00.000Z,0.68,27.98,3.92,2.83,5.7,3.58,329
2022-02-02T00:00:00.000Z,0.9,46.05,2.71,2.1,6.93,4.206,336
2022-02-03T00:00:00.000Z,0.1,46.05,3.62,0.62,6.65,5.387,360
2022-02-04T00:00:00.000Z,0.8,12.5,2.14,1.58,2.67,1.085,370
2022-02-05T00:00:00.000Z,0.95,14.65,2.64,2,3.7,1.818,372
2022-02-06T00:00:00.000Z,2.72,12.73,8.07,6.6,9.1,1.764,367
2022-02-07T00:00:00.000Z,0.38,54.58,2.27,1.1,3.49,5.027,357
2022-02-08T00:00:00.000Z,0.1,70.65,2.72,0.88,5,6.869,358
2022-02-09T00:00:00.000Z,4.09,107.65,10.98,7.45,15.57,11.116,371
2022-02-10T00:00:00.000Z,0.2,42.2,3.58,0.7,6.47,5.699,340
2022-02-11T00:00:00.000Z,1.42,160.55,3.5,2.39,12.23,11.015,365
2022-02-12T00:00:00.000Z,1.08,28.63,3.83,2.35,9.88,4.65,391
2022-02-13T00:00:00.000Z,0.6,31.17,5.6,3.38,8.61,4.029,385
