Date,Mesure,Région
2023-02-09,114.0,Nouvelle-Aquitaine
2023-02-10,120.0,Nouvelle-Aquitaine
2023-02-11,130.0,Nouvelle-Aquitaine
2023-02-12,126.0,Nouvelle-Aquitaine
2023-02-13,109.0,Nouvelle-Aquitaine
2023-02-14,98.0,Nouvelle-Aquitaine
2023-02-15,63.0,Nouvelle-Aquitaine
2023-02-16,75.0,Nouvelle-Aquitaine
2023-02-17,63.0,Nouvelle-Aquitaine
2023-02-18,63.0,Nouvelle-Aquitaine
2023-02-19,51.0,Nouvelle-Aquitaine
2023-02-20,65.0,Nouvelle-Aquitaine
2023-02-21,73.0,Nouvelle-Aquitaine
2023-02-22,50.0,Nouvelle-Aquitaine
2023-02-23,19.0,Nouvelle-Aquitaine
2023-02-24,22.0,Nouvelle-Aquitaine
2023-02-25,41.0,Nouvelle-Aquitaine
2023-02-26,26.0,Nouvelle-Aquitaine
2023-02-27,33.0,Nouvelle-Aquitaine
2023-02-28,47.0,Nouvelle-Aquitaine
2023-03-01,71.0,Nouvelle-Aquitaine
2023-03-02,100.0,Nouvelle-Aquitaine
2023-03-03,119.0,Nouvelle-Aquitaine
2023-03-04,137.0,Nouvelle-Aquitaine
2023-03-05,106.0,Nouvelle-Aquitaine
2023-03-06,80.0,Nouvelle-Aquitaine
2023-03-07,90.0,Nouvelle-Aquitaine
2023-03-08,31.0,Nouvelle-Aquitaine
2023-03-09,38.0,Nouvelle-Aquitaine
2023-03-10,44.0,Nouvelle-Aquitaine
2023-03-11,22.0,Nouvelle-Aquitaine
2023-03-12,18.0,Nouvelle-Aquitaine
2023-03-13,27.0,Nouvelle-Aquitaine
2023-03-14,41.0,Nouvelle-Aquitaine
2023-03-15,20.0,Nouvelle-Aquitaine
2023-03-16,15.0,Nouvelle-Aquitaine
2023-03-17,23.0,Nouvelle-Aquitaine
2023-03-18,20.0,Nouvelle-Aquitaine
2023-03-19,10.0,Nouvelle-Aquitaine
2023-03-20,25.0,Nouvelle-Aquitaine
2023-03-21,33.0,Nouvelle-Aquitaine
2023-03-22,46.0,Nouvelle-Aquitaine
2023-03-23,48.0,Nouvelle-Aquitaine
2023-03-24,26.0,Nouvelle-Aquitaine
2023-03-25,37.0,Nouvelle-Aquitaine
2023-03-26,35.0,Nouvelle-Aquitaine
2023-03-27,28.0,Nouvelle-Aquitaine
2023-03-28,19.0,Nouvelle-Aquitaine
2023-03-29,26.0,Nouvelle-Aquitaine
2023-03-30,45.0,Nouvelle-Aquitaine
2023-03-31,57.0,Nouvelle-Aquitaine
2023-04-01,38.0,Nouvelle-Aquitaine
2023-04-02,24.0,Nouvelle-Aquitaine
2023-04-03,23.0,Nouvelle-Aquitaine
2023-04-04,25.0,Nouvelle-Aquitaine
2023-04-05,35.0,Nouvelle-Aquitaine
2023-04-06,34.0,Nouvelle-Aquitaine
2023-04-07,31.0,Nouvelle-Aquitaine
2023-04-08,13.0,Nouvelle-Aquitaine
2023-04-09,25.0,Nouvelle-Aquitaine
2023-04-10,27.0,Nouvelle-Aquitaine
2023-04-11,24.0,Nouvelle-Aquitaine
2023-04-12,23.0,Nouvelle-Aquitaine
2023-04-13,16.0,Nouvelle-Aquitaine
2023-04-14,30.0,Nouvelle-Aquitaine
2023-04-15,22.0,Nouvelle-Aquitaine
2023-04-16,22.0,Nouvelle-Aquitaine
2023-04-17,26.0,Nouvelle-Aquitaine
2023-04-18,42.0,Nouvelle-Aquitaine
2023-04-19,33.0,Nouvelle-Aquitaine
2023-04-20,29.0,Nouvelle-Aquitaine
2023-04-21,30.0,Nouvelle-Aquitaine
2023-04-22,30.0,Nouvelle-Aquitaine
2023-04-23,31.0,Nouvelle-Aquitaine
2023-04-24,25.0,Nouvelle-Aquitaine
2023-04-25,32.0,Nouvelle-Aquitaine
2023-04-26,12.0,Nouvelle-Aquitaine
2023-04-27,17.0,Nouvelle-Aquitaine
2023-04-28,22.0,Nouvelle-Aquitaine
2023-04-29,18.0,Nouvelle-Aquitaine
2023-04-30,29.0,Nouvelle-Aquitaine
2023-05-01,12.0,Nouvelle-Aquitaine
2023-05-02,23.0,Nouvelle-Aquitaine
2023-05-03,19.0,Nouvelle-Aquitaine
2023-05-04,22.0,Nouvelle-Aquitaine
2023-05-05,15.0,Nouvelle-Aquitaine
2023-05-06,24.0,Nouvelle-Aquitaine
2023-05-07,31.0,Nouvelle-Aquitaine
2023-05-08,12.0,Nouvelle-Aquitaine
2023-05-09,19.0,Nouvelle-Aquitaine
2023-05-10,27.0,Nouvelle-Aquitaine
2023-05-11,17.0,Nouvelle-Aquitaine
2023-05-12,21.0,Nouvelle-Aquitaine
2023-05-13,19.0,Nouvelle-Aquitaine
2023-05-14,43.0,Nouvelle-Aquitaine
2023-05-15,41.0,Nouvelle-Aquitaine
2023-05-16,19.0,Nouvelle-Aquitaine
2023-05-17,22.0,Nouvelle-Aquitaine
2023-05-18,26.0,Nouvelle-Aquitaine
2023-05-19,33.0,Nouvelle-Aquitaine
2023-05-20,42.0,Nouvelle-Aquitaine
2023-05-21,50.0,Nouvelle-Aquitaine
2023-05-22,51.0,Nouvelle-Aquitaine
2023-05-23,56.0,Nouvelle-Aquitaine
2023-05-24,47.0,Nouvelle-Aquitaine
2023-05-25,29.0,Nouvelle-Aquitaine
2023-05-26,43.0,Nouvelle-Aquitaine
2023-05-27,37.13034623217923,Nouvelle-Aquitaine
2023-05-28,41.0,Nouvelle-Aquitaine
2023-05-29,37.0,Nouvelle-Aquitaine
2023-05-30,45.0,Nouvelle-Aquitaine
2023-05-31,42.0,Nouvelle-Aquitaine
2023-06-01,43.0,Nouvelle-Aquitaine
2023-06-02,42.0,Nouvelle-Aquitaine
2023-06-03,39.0,Nouvelle-Aquitaine
2023-06-04,44.0,Nouvelle-Aquitaine
2023-06-05,33.0,Nouvelle-Aquitaine
2023-06-06,31.0,Nouvelle-Aquitaine
2023-06-07,28.0,Nouvelle-Aquitaine
2023-06-08,37.0,Nouvelle-Aquitaine
2023-06-09,29.0,Nouvelle-Aquitaine
2023-06-10,26.0,Nouvelle-Aquitaine
2023-06-11,15.0,Nouvelle-Aquitaine
2023-06-12,31.0,Nouvelle-Aquitaine
2023-06-13,28.0,Nouvelle-Aquitaine
2023-06-14,48.0,Nouvelle-Aquitaine
2023-06-15,30.0,Nouvelle-Aquitaine
2023-06-16,38.0,Nouvelle-Aquitaine
2023-06-17,46.0,Nouvelle-Aquitaine
2023-06-18,35.0,Nouvelle-Aquitaine
2023-06-19,24.0,Nouvelle-Aquitaine
2023-06-20,29.0,Nouvelle-Aquitaine
2023-06-21,26.0,Nouvelle-Aquitaine
2023-06-22,24.0,Nouvelle-Aquitaine
2023-06-23,27.0,Nouvelle-Aquitaine
2023-06-24,21.0,Nouvelle-Aquitaine
2023-06-25,48.0,Nouvelle-Aquitaine
2023-06-26,27.0,Nouvelle-Aquitaine
2023-06-27,30.0,Nouvelle-Aquitaine
2023-06-28,32.0,Nouvelle-Aquitaine
2023-06-29,41.0,Nouvelle-Aquitaine
2023-06-30,23.0,Nouvelle-Aquitaine
2023-07-01,32.0,Nouvelle-Aquitaine
2023-07-02,33.0,Nouvelle-Aquitaine
2023-07-03,51.0,Nouvelle-Aquitaine
2023-07-04,29.0,Nouvelle-Aquitaine
2023-07-05,16.0,Nouvelle-Aquitaine
2023-07-06,22.0,Nouvelle-Aquitaine
2023-07-07,29.0,Nouvelle-Aquitaine
2023-07-08,27.0,Nouvelle-Aquitaine
2023-07-09,20.0,Nouvelle-Aquitaine
2023-07-10,29.0,Nouvelle-Aquitaine
2023-07-11,28.0,Nouvelle-Aquitaine
2023-07-12,19.0,Nouvelle-Aquitaine
2023-07-13,18.0,Nouvelle-Aquitaine
2023-07-14,22.0,Nouvelle-Aquitaine
2023-07-15,19.0,Nouvelle-Aquitaine
2023-07-16,38.0,Nouvelle-Aquitaine
2023-07-17,31.0,Nouvelle-Aquitaine
2023-07-18,34.0,Nouvelle-Aquitaine
2023-07-19,19.0,Nouvelle-Aquitaine
2023-07-20,15.0,Nouvelle-Aquitaine
2023-07-21,19.0,Nouvelle-Aquitaine
2023-07-22,19.0,Nouvelle-Aquitaine
2023-07-23,22.0,Nouvelle-Aquitaine
2023-07-24,20.0,Nouvelle-Aquitaine
2023-07-25,24.0,Nouvelle-Aquitaine
2023-07-26,15.0,Nouvelle-Aquitaine
2023-07-27,12.0,Nouvelle-Aquitaine
2023-07-28,18.0,Nouvelle-Aquitaine
2023-07-29,17.0,Nouvelle-Aquitaine
2023-07-30,24.0,Nouvelle-Aquitaine
2023-07-31,29.0,Nouvelle-Aquitaine
2023-08-01,21.0,Nouvelle-Aquitaine
2023-08-02,30.0,Nouvelle-Aquitaine
2023-08-03,26.0,Nouvelle-Aquitaine
2023-08-04,23.0,Nouvelle-Aquitaine
2023-08-05,23.0,Nouvelle-Aquitaine
2023-08-06,25.0,Nouvelle-Aquitaine
2023-08-07,17.0,Nouvelle-Aquitaine
2023-08-08,17.0,Nouvelle-Aquitaine
2023-08-09,20.0,Nouvelle-Aquitaine
2023-08-10,36.0,Nouvelle-Aquitaine
2023-08-11,36.0,Nouvelle-Aquitaine
2023-08-12,26.0,Nouvelle-Aquitaine
2023-08-13,28.0,Nouvelle-Aquitaine
2023-08-14,30.0,Nouvelle-Aquitaine
2023-08-15,20.0,Nouvelle-Aquitaine
2023-08-16,18.0,Nouvelle-Aquitaine
2023-08-17,31.0,Nouvelle-Aquitaine
2023-08-18,40.0,Nouvelle-Aquitaine
2023-08-19,31.0,Nouvelle-Aquitaine
2023-08-20,20.0,Nouvelle-Aquitaine
2023-08-21,21.0,Nouvelle-Aquitaine
2023-08-22,32.0,Nouvelle-Aquitaine
2023-08-23,50.0,Nouvelle-Aquitaine
2023-08-24,57.0,Nouvelle-Aquitaine
2023-08-25,32.0,Nouvelle-Aquitaine
2023-08-26,15.0,Nouvelle-Aquitaine
2023-08-27,15.0,Nouvelle-Aquitaine
2023-08-28,16.0,Nouvelle-Aquitaine
2023-08-29,29.0,Nouvelle-Aquitaine
2023-08-30,21.0,Nouvelle-Aquitaine
2023-08-31,19.0,Nouvelle-Aquitaine
2023-09-01,14.0,Nouvelle-Aquitaine
2023-09-02,20.0,Nouvelle-Aquitaine
2023-09-03,28.0,Nouvelle-Aquitaine
2023-09-04,30.0,Nouvelle-Aquitaine
2023-09-05,67.0,Nouvelle-Aquitaine
2023-09-06,51.0,Nouvelle-Aquitaine
2023-09-07,42.0,Nouvelle-Aquitaine
2023-09-08,38.0,Nouvelle-Aquitaine
2023-09-09,40.0,Nouvelle-Aquitaine
2023-09-10,44.0,Nouvelle-Aquitaine
2023-09-11,51.0,Nouvelle-Aquitaine
2023-09-12,33.0,Nouvelle-Aquitaine
2023-09-13,23.0,Nouvelle-Aquitaine
2023-09-14,21.0,Nouvelle-Aquitaine
2023-09-15,26.0,Nouvelle-Aquitaine
2023-09-16,21.0,Nouvelle-Aquitaine
2023-09-17,40.0,Nouvelle-Aquitaine
2023-09-18,22.0,Nouvelle-Aquitaine
2023-09-19,22.0,Nouvelle-Aquitaine
2023-09-20,23.0,Nouvelle-Aquitaine
2023-09-21,23.0,Nouvelle-Aquitaine
2023-09-22,19.0,Nouvelle-Aquitaine
2023-09-23,17.0,Nouvelle-Aquitaine
2023-09-24,27.0,Nouvelle-Aquitaine
2023-09-25,28.0,Nouvelle-Aquitaine
2023-09-26,33.0,Nouvelle-Aquitaine
2023-09-27,28.0,Nouvelle-Aquitaine
2023-09-28,36.0,Nouvelle-Aquitaine
2023-09-29,52.0,Nouvelle-Aquitaine
2023-09-30,38.0,Nouvelle-Aquitaine
2023-10-01,20.0,Nouvelle-Aquitaine
2023-10-02,35.0,Nouvelle-Aquitaine
2023-10-03,33.0,Nouvelle-Aquitaine
2023-10-04,23.0,Nouvelle-Aquitaine
2023-10-05,26.0,Nouvelle-Aquitaine
2023-10-06,34.0,Nouvelle-Aquitaine
2023-10-07,35.0,Nouvelle-Aquitaine
2023-10-08,42.0,Nouvelle-Aquitaine
2023-10-09,49.0,Nouvelle-Aquitaine
2023-10-10,44.0,Nouvelle-Aquitaine
2023-10-11,59.0,Nouvelle-Aquitaine
2023-10-12,60.0,Nouvelle-Aquitaine
2023-10-13,58.0,Nouvelle-Aquitaine
2023-10-14,23.0,Nouvelle-Aquitaine
2023-10-15,16.0,Nouvelle-Aquitaine
2023-10-16,16.0,Nouvelle-Aquitaine
2023-10-17,19.0,Nouvelle-Aquitaine
2023-10-18,27.0,Nouvelle-Aquitaine
2023-10-19,13.0,Nouvelle-Aquitaine
2023-10-20,18.0,Nouvelle-Aquitaine
2023-10-21,19.0,Nouvelle-Aquitaine
2023-10-22,21.0,Nouvelle-Aquitaine
2023-10-23,19.0,Nouvelle-Aquitaine
2023-10-24,12.0,Nouvelle-Aquitaine
2023-10-25,22.0,Nouvelle-Aquitaine
2023-10-26,19.0,Nouvelle-Aquitaine
2023-10-27,26.0,Nouvelle-Aquitaine
2023-10-28,24.0,Nouvelle-Aquitaine
2023-10-29,21.0,Nouvelle-Aquitaine
2023-10-30,14.0,Nouvelle-Aquitaine
2023-10-31,28.0,Nouvelle-Aquitaine
2023-11-01,30.0,Nouvelle-Aquitaine
2023-11-02,26.0,Nouvelle-Aquitaine
2023-11-03,20.0,Nouvelle-Aquitaine
2023-11-04,31.0,Nouvelle-Aquitaine
2023-11-05,40.0,Nouvelle-Aquitaine
2023-11-06,22.0,Nouvelle-Aquitaine
2023-11-07,20.0,Nouvelle-Aquitaine
2023-11-08,23.0,Nouvelle-Aquitaine
2023-11-09,22.0,Nouvelle-Aquitaine
2023-11-10,35.0,Nouvelle-Aquitaine
2023-11-11,37.0,Nouvelle-Aquitaine
2023-11-12,52.0,Nouvelle-Aquitaine
2023-11-13,23.0,Nouvelle-Aquitaine
2023-11-14,17.0,Nouvelle-Aquitaine
2023-11-15,41.0,Nouvelle-Aquitaine
2023-11-16,36.0,Nouvelle-Aquitaine
2023-11-17,31.0,Nouvelle-Aquitaine
2023-11-18,53.0,Nouvelle-Aquitaine
2023-11-19,47.0,Nouvelle-Aquitaine
2023-11-20,33.0,Nouvelle-Aquitaine
2023-11-21,18.0,Nouvelle-Aquitaine
2023-11-22,18.0,Nouvelle-Aquitaine
2023-11-23,34.0,Nouvelle-Aquitaine
2023-11-24,34.0,Nouvelle-Aquitaine
2023-11-25,41.0,Nouvelle-Aquitaine
2023-11-26,75.0,Nouvelle-Aquitaine
2023-11-27,58.0,Nouvelle-Aquitaine
2023-11-28,38.0,Nouvelle-Aquitaine
2023-11-29,79.0,Nouvelle-Aquitaine
2023-11-30,26.0,Nouvelle-Aquitaine
2023-12-01,28.0,Nouvelle-Aquitaine
2023-12-02,71.0,Nouvelle-Aquitaine
2023-12-03,64.0,Nouvelle-Aquitaine
2023-12-04,25.0,Nouvelle-Aquitaine
2023-12-05,47.0,Nouvelle-Aquitaine
2023-12-06,56.0,Nouvelle-Aquitaine
2023-12-07,35.0,Nouvelle-Aquitaine
2023-12-08,36.0,Nouvelle-Aquitaine
2023-12-09,30.0,Nouvelle-Aquitaine
2023-12-10,32.0,Nouvelle-Aquitaine
2023-12-11,25.0,Nouvelle-Aquitaine
2023-12-12,27.0,Nouvelle-Aquitaine
2023-12-13,23.0,Nouvelle-Aquitaine
2023-12-14,27.0,Nouvelle-Aquitaine
2023-12-15,25.0,Nouvelle-Aquitaine
2023-12-16,72.0,Nouvelle-Aquitaine
2023-12-17,95.0,Nouvelle-Aquitaine
2023-12-18,74.0,Nouvelle-Aquitaine
2023-12-19,53.0,Nouvelle-Aquitaine
2023-12-20,23.0,Nouvelle-Aquitaine
2023-12-21,24.0,Nouvelle-Aquitaine
2023-12-22,23.0,Nouvelle-Aquitaine
2023-12-23,20.0,Nouvelle-Aquitaine
2023-12-24,20.0,Nouvelle-Aquitaine
2023-12-25,29.0,Nouvelle-Aquitaine
2023-12-26,35.0,Nouvelle-Aquitaine
2023-12-27,36.0,Nouvelle-Aquitaine
2023-12-28,49.0,Nouvelle-Aquitaine
2023-12-29,54.0,Nouvelle-Aquitaine
2023-12-30,41.0,Nouvelle-Aquitaine
2023-12-31,34.0,Nouvelle-Aquitaine
2021-01-01,8.5,Occitanie
2021-01-02,10.95,Occitanie
2021-01-03,9.77,Occitanie
2021-01-04,15.32,Occitanie
2021-01-05,16.93,Occitanie
2021-01-06,20.55,Occitanie
2021-01-07,33.45,Occitanie
2021-01-08,29.37,Occitanie
2021-01-09,53.75,Occitanie
2021-01-10,22.34,Occitanie
2021-01-11,19.3,Occitanie
2021-01-12,8.68,Occitanie
2021-01-13,3.11,Occitanie
2021-01-14,3.69,Occitanie
2021-01-15,2.83,Occitanie
2021-01-16,14.1,Occitanie
2021-01-17,3.07,Occitanie
2021-01-18,24.39,Occitanie
2021-01-19,9.41,Occitanie
2021-01-20,10.03,Occitanie
2021-01-21,14.47,Occitanie
2021-01-22,2.29,Occitanie
2021-01-23,1.2,Occitanie
2021-01-24,1.3,Occitanie
2021-01-25,2.6,Occitanie
2021-01-26,10.19,Occitanie
2021-01-27,14.33,Occitanie
2021-01-28,3.05,Occitanie
2021-01-29,7.72,Occitanie
2021-01-30,4.5,Occitanie
2021-01-31,2.0,Occitanie
2021-02-01,8.82,Occitanie
2021-02-02,2.85,Occitanie
2021-02-03,3.72,Occitanie
2021-02-04,6.12,Occitanie
2021-02-05,6.5,Occitanie
2021-02-06,7.14,Occitanie
2021-02-07,2.12,Occitanie
2021-02-08,5.95,Occitanie
2021-02-09,3.0,Occitanie
2021-02-10,9.63,Occitanie
2021-02-11,3.51,Occitanie
2021-02-12,10.05,Occitanie
2021-02-13,13.52,Occitanie
2021-02-14,5.17,Occitanie
2021-02-15,2.6,Occitanie
2021-02-16,6.09,Occitanie
2021-02-17,4.05,Occitanie
2021-02-18,9.6,Occitanie
2021-02-19,7.33,Occitanie
2021-02-20,7.47,Occitanie
2021-02-21,5.97,Occitanie
2021-02-22,7.28,Occitanie
2021-02-23,8.72,Occitanie
2021-02-24,5.75,Occitanie
2021-02-25,5.3,Occitanie
2021-02-26,18.57,Occitanie
2021-02-27,8.23,Occitanie
2021-02-28,9.13,Occitanie
2021-03-01,9.35,Occitanie
2021-03-02,5.53,Occitanie
2021-03-03,7.7,Occitanie
2021-03-04,21.96,Occitanie
2021-03-05,20.16,Occitanie
2021-03-06,20.12,Occitanie
2021-03-07,25.2,Occitanie
2021-03-08,18.48,Occitanie
2021-03-09,23.49,Occitanie
2021-03-10,29.32,Occitanie
2021-03-11,3.05,Occitanie
2021-03-12,3.0,Occitanie
2021-03-13,3.27,Occitanie
2021-03-14,3.98,Occitanie
2021-03-15,2.75,Occitanie
2021-03-16,3.92,Occitanie
2021-03-17,5.4,Occitanie
2021-03-18,3.83,Occitanie
2021-03-19,5.46,Occitanie
2021-03-20,8.08,Occitanie
2021-03-21,12.35,Occitanie
2021-03-22,13.18,Occitanie
2021-03-23,8.75,Occitanie
2021-03-24,7.0,Occitanie
2021-03-25,8.05,Occitanie
2021-03-26,6.6,Occitanie
2021-03-27,3.3,Occitanie
2021-03-28,3.0,Occitanie
2021-03-29,2.47,Occitanie
2021-03-30,3.0,Occitanie
2021-03-31,3.09,Occitanie
2021-04-01,4.03,Occitanie
2021-04-02,4.2,Occitanie
2021-04-03,7.9,Occitanie
2021-04-04,4.7,Occitanie
2021-04-05,6.03,Occitanie
2021-04-06,3.55,Occitanie
2021-04-07,3.11,Occitanie
2021-04-08,3.8,Occitanie
2021-04-09,2.64,Occitanie
2021-04-10,2.62,Occitanie
2021-04-11,2.59,Occitanie
2021-04-12,4.97,Occitanie
2021-04-13,6.14,Occitanie
2021-04-14,4.19,Occitanie
2021-04-15,3.1,Occitanie
2021-04-16,3.11,Occitanie
2021-04-17,4.03,Occitanie
2021-04-18,9.0,Occitanie
2021-04-19,7.42,Occitanie
2021-04-20,5.2,Occitanie
2021-04-21,3.12,Occitanie
2021-04-22,2.85,Occitanie
2021-04-23,2.6,Occitanie
2021-04-24,2.46,Occitanie
2021-04-25,3.79,Occitanie
2021-04-26,8.34,Occitanie
2021-04-27,11.9,Occitanie
2021-04-28,10.44,Occitanie
2021-04-29,3.7,Occitanie
2021-04-30,3.39,Occitanie
2021-05-01,10.09,Occitanie
2021-05-02,7.8,Occitanie
2021-05-03,6.97,Occitanie
2021-05-04,4.34,Occitanie
2021-05-05,1.27,Occitanie
2021-05-06,2.58,Occitanie
2021-05-07,2.37,Occitanie
2021-05-08,2.19,Occitanie
2021-05-09,5.35,Occitanie
2021-05-10,2.17,Occitanie
2021-05-11,1.45,Occitanie
2021-05-12,2.5,Occitanie
2021-05-13,1.6,Occitanie
2021-05-14,1.82,Occitanie
2021-05-15,2.62,Occitanie
2021-05-16,3.27,Occitanie
2021-05-17,2.72,Occitanie
2021-05-18,2.45,Occitanie
2021-05-19,1.8,Occitanie
2021-05-20,1.67,Occitanie
2021-05-21,2.04,Occitanie
2021-05-22,2.2,Occitanie
2021-05-23,2.08,Occitanie
2021-05-24,2.72,Occitanie
2021-05-25,3.47,Occitanie
2021-05-26,4.92,Occitanie
2021-05-27,6.37,Occitanie
2021-05-28,4.5,Occitanie
2021-05-29,5.03,Occitanie
2021-05-30,3.3,Occitanie
2021-05-31,2.72,Occitanie
2021-06-01,4.08,Occitanie
2021-06-02,3.87,Occitanie
2021-06-03,3.83,Occitanie
2021-06-04,2.85,Occitanie
2021-06-05,3.05,Occitanie
2021-06-06,1.7,Occitanie
2021-06-07,2.17,Occitanie
2021-06-08,1.8,Occitanie
2021-06-09,3.8,Occitanie
2021-06-10,2.85,Occitanie
2021-06-11,3.8,Occitanie
2021-06-12,9.65,Occitanie
2021-06-13,7.87,Occitanie
2021-06-14,3.8,Occitanie
2021-06-15,3.49,Occitanie
2021-06-16,4.9,Occitanie
2021-06-17,5.83,Occitanie
2021-06-18,5.33,Occitanie
2021-06-19,10.58,Occitanie
2021-06-20,5.03,Occitanie
2021-06-21,2.47,Occitanie
2021-06-22,1.3,Occitanie
2021-06-23,2.8,Occitanie
2021-06-24,2.87,Occitanie
2021-06-25,4.88,Occitanie
2021-06-26,3.2,Occitanie
2021-06-27,8.43,Occitanie
2021-06-28,2.44,Occitanie
2021-06-29,4.22,Occitanie
2021-06-30,4.51,Occitanie
2021-07-01,2.84,Occitanie
2021-07-02,4.0,Occitanie
2021-07-03,4.53,Occitanie
2021-07-04,3.53,Occitanie
2021-07-05,2.91,Occitanie
2021-07-06,1.87,Occitanie
2021-07-07,2.58,Occitanie
2021-07-08,2.4,Occitanie
2021-07-09,3.07,Occitanie
2021-07-10,4.37,Occitanie
2021-07-11,3.8,Occitanie
2021-07-12,3.59,Occitanie
2021-07-13,3.33,Occitanie
2021-07-14,3.91,Occitanie
2021-07-15,5.24,Occitanie
2021-07-16,3.3,Occitanie
2021-07-17,3.9,Occitanie
2021-07-18,6.3,Occitanie
2021-07-19,14.38,Occitanie
2021-07-20,9.32,Occitanie
2021-07-21,16.6,Occitanie
2021-07-22,10.9,Occitanie
2021-07-23,6.37,Occitanie
2021-07-24,2.92,Occitanie
2021-07-25,3.3,Occitanie
2021-07-26,6.55,Occitanie
2021-07-27,6.97,Occitanie
2021-07-28,5.72,Occitanie
2021-07-29,5.29,Occitanie
2021-07-30,5.52,Occitanie
2021-07-31,3.59,Occitanie
2021-08-01,1.98,Occitanie
2021-08-02,2.38,Occitanie
2021-08-03,3.27,Occitanie
2021-08-04,3.0,Occitanie
2021-08-05,2.13,Occitanie
2021-08-06,3.5,Occitanie
2021-08-07,3.57,Occitanie
2021-08-08,2.16,Occitanie
2021-08-09,2.25,Occitanie
2021-08-10,3.11,Occitanie
2021-08-11,4.59,Occitanie
2021-08-12,6.46,Occitanie
2021-08-13,8.58,Occitanie
2021-08-14,12.42,Occitanie
2021-08-15,9.19,Occitanie
2021-08-16,3.1,Occitanie
2021-08-17,3.8,Occitanie
2021-08-18,5.97,Occitanie
2021-08-19,4.45,Occitanie
2021-08-20,4.0,Occitanie
2021-08-21,5.72,Occitanie
2021-08-22,3.45,Occitanie
2021-08-23,2.0,Occitanie
2021-08-24,2.4,Occitanie
2021-08-25,3.37,Occitanie
2021-08-26,3.25,Occitanie
2021-08-27,4.83,Occitanie
2021-08-28,3.2,Occitanie
2021-08-29,1.8,Occitanie
2021-08-30,2.29,Occitanie
2021-08-31,2.46,Occitanie
2021-09-01,3.55,Occitanie
2021-09-02,4.09,Occitanie
2021-09-03,3.27,Occitanie
2021-09-04,5.6,Occitanie
2021-09-05,4.5,Occitanie
2021-09-06,5.08,Occitanie
2021-09-07,4.9,Occitanie
2021-09-08,5.97,Occitanie
2021-09-09,6.04,Occitanie
2021-09-10,3.22,Occitanie
2021-09-11,3.7,Occitanie
2021-09-12,3.83,Occitanie
2021-09-13,4.83,Occitanie
2021-09-14,8.43,Occitanie
2021-09-15,2.45,Occitanie
2021-09-16,3.8,Occitanie
2021-09-17,4.55,Occitanie
2021-09-18,1.7,Occitanie
2021-09-19,1.51,Occitanie
2021-09-20,1.6,Occitanie
2021-09-21,3.4,Occitanie
2021-09-22,3.9,Occitanie
2021-09-23,5.23,Occitanie
2021-09-24,3.3,Occitanie
2021-09-25,5.58,Occitanie
2021-09-26,6.8,Occitanie
2021-09-27,2.29,Occitanie
2021-09-28,1.87,Occitanie
2021-09-29,2.02,Occitanie
2021-09-30,1.82,Occitanie
2021-10-01,2.29,Occitanie
2021-10-02,3.47,Occitanie
2021-10-03,3.98,Occitanie
2021-10-04,1.7,Occitanie
2021-10-05,2.6,Occitanie
2021-10-06,2.62,Occitanie
2021-10-07,2.8,Occitanie
2021-10-08,2.35,Occitanie
2021-10-09,5.4,Occitanie
2021-10-10,7.87,Occitanie
2021-10-11,10.85,Occitanie
2021-10-12,9.07,Occitanie
2021-10-13,6.83,Occitanie
2021-10-14,4.45,Occitanie
2021-10-15,6.05,Occitanie
2021-10-16,6.5,Occitanie
2021-10-17,8.9,Occitanie
2021-10-18,8.58,Occitanie
2021-10-19,8.3,Occitanie
2021-10-20,11.7,Occitanie
2021-10-21,7.08,Occitanie
2021-10-22,1.74,Occitanie
2021-10-23,3.65,Occitanie
2021-10-24,9.03,Occitanie
2021-10-25,5.53,Occitanie
2021-10-26,5.59,Occitanie
2021-10-27,9.65,Occitanie
2021-10-28,4.84,Occitanie
2021-10-29,4.87,Occitanie
2021-10-30,3.99,Occitanie
2021-10-31,4.72,Occitanie
2021-11-01,1.4,Occitanie
2021-11-02,1.17,Occitanie
2021-11-03,0.9,Occitanie
2021-11-04,2.1,Occitanie
2021-11-05,11.74,Occitanie
2021-11-06,8.94,Occitanie
2021-11-07,5.49,Occitanie
2021-11-08,3.05,Occitanie
2021-11-09,6.37,Occitanie
2021-11-10,25.3,Occitanie
2021-11-11,35.6,Occitanie
2021-11-12,20.96,Occitanie
2021-11-13,21.99,Occitanie
2021-11-14,4.73,Occitanie
2021-11-15,7.12,Occitanie
2021-11-16,13.49,Occitanie
2021-11-17,9.27,Occitanie
2021-11-18,9.6,Occitanie
2021-11-19,15.83,Occitanie
2021-11-20,18.57,Occitanie
2021-11-21,16.97,Occitanie
2021-11-22,10.72,Occitanie
2021-11-23,24.54,Occitanie
2021-11-24,11.5,Occitanie
2021-11-25,8.85,Occitanie
2021-11-26,17.62,Occitanie
2021-11-27,2.0,Occitanie
2021-11-28,2.97,Occitanie
2021-11-29,5.15,Occitanie
2021-11-30,43.84,Occitanie
2021-12-01,6.78,Occitanie
2021-12-02,2.57,Occitanie
2021-12-03,4.9,Occitanie
2021-12-04,2.6,Occitanie
2021-12-05,4.43,Occitanie
2021-12-06,3.7,Occitanie
2021-12-07,6.4,Occitanie
2021-12-08,1.5,Occitanie
2021-12-09,1.85,Occitanie
