Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent,Objectif,Qualité Air
David Gaudu,2021-09-12,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,67.43,2:26:26,1124,999,9999,999,99,27.6,60.1,Quelques nuages,25,64,25,5.8,SE,2022,44.0
David Gaudu,2021-09-11,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,15.83,36:25,108,999,9999,999,99,26.1,49.3,Dégagé,27,52,27,5.9,S,2022,45.0
David Gaudu,2021-09-10,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,63.64,2:28:50,1310,999,9999,999,99,25.7,64.1,Quelques nuages,24,62,25,18.1,ENE,2022,50.0
David Gaudu,2021-09-09,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,190.15,7:02:46,3086,999,9999,999,99,27.0,69.1,Quelques nuages,22,67,22,9.5,NNE,2022,47.0
David Gaudu,2021-09-08,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,142.57,5:00:20,3176,999,9999,999,99,28.5,73.8,Quelques nuages,24,62,24,8.1,NE,2022,44.0
David Gaudu,2021-09-06,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,38.3,1:20:00,302,999,9999,999,99,28.7,74.5,Quelques nuages,27,56,27,9.3,SE,2022,29.0
David Gaudu,2021-09-05,Bourgogne-Franche-Comté,Doubs,200.15,4:54:40,2678,999,9999,999,99,40.8,78.1,Quelques nuages,19,62,19,3.4,E,2022,26.0
David Gaudu,2021-09-04,Bourgogne-Franche-Comté,Jura,180.68,4:21:04,2567,999,9999,999,99,41.5,79.2,Quelques nuages,23,81,23,4.9,WNW,2022,27.0
David Gaudu,2021-09-03,Bourgogne-Franche-Comté,Doubs,171.71,4:10:51,2127,999,9999,999,99,41.1,79.2,Quelques nuages,21,79,21,5.6,W,2022,27.58744394618834
David Gaudu,2021-09-01,Bretagne,Finistère,61.53,2:06:15,544,999,9999,999,99,29.2,59.8,Quelques nuages,15,93,15,20.9,ENE,2022,8.13
David Gaudu,2021-09-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,62.77,2:10:20,1218,999,9999,999,99,28.9,57.2,Quelques nuages,20,63,20,7.1,NNE,2022,31.0
David Gaudu,2021-09-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,110.3,3:59:26,2222,999,9999,999,99,27.6,67.0,Dégagé,20,74,20,5.7,N,2022,47.0
David Gaudu,2021-09-27,Auvergne-Rhône-Alpes,Ain,104.91,3:01:26,315,999,9999,999,99,34.7,70.9,Quelques nuages,12,56,12,3.7,W,2022,4.26
David Gaudu,2021-09-25,Auvergne-Rhône-Alpes,Ain,22.03,1:50:53,873,999,9999,999,99,11.9,50.8,Dégagé,16,47,16,4.3,SSW,2022,4.67
David Gaudu,2021-09-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,173.52,6:00:02,3874,999,9999,999,99,28.9,74.9,Quelques nuages,20,66,20,7.7,N,2022,28.0
David Gaudu,2021-09-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,107.27,3:33:00,1449,999,9999,999,99,30.2,64.1,Dégagé,21,56,21,5.6,E,2022,18.0
David Gaudu,2021-09-21,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,82.27,3:00:04,1856,999,9999,999,99,27.4,59.8,Quelques nuages,21,58,21,8.0,ENE,2022,9.0
David Gaudu,2021-09-20,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,66.05,2:25:41,866,999,9999,999,99,27.2,58.7,Dégagé,22,56,22,5.6,ENE,2022,9.0
David Gaudu,2021-09-13,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,26.94,55:10,545,999,9999,999,99,29.3,68.0,Quelques nuages,23,62,23,7.2,NNE,2022,38.0
David Gaudu,2021-09-12,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,67.43,2:26:26,1124,999,9999,999,99,27.6,60.1,Quelques nuages,25,64,25,5.8,SE,2022,44.0
David Gaudu,2021-09-11,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,15.83,36:25,108,999,9999,999,99,26.1,49.3,Dégagé,27,52,27,5.9,S,2022,45.0
David Gaudu,2021-09-10,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,63.64,2:28:50,1310,999,9999,999,99,25.7,64.1,Quelques nuages,24,62,25,18.1,ENE,2022,50.0
David Gaudu,2021-09-09,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,190.15,7:02:46,3086,999,9999,999,99,27.0,69.1,Quelques nuages,22,67,22,9.5,NNE,2022,47.0
David Gaudu,2021-09-08,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,142.57,5:00:20,3176,999,9999,999,99,28.5,73.8,Quelques nuages,24,62,24,8.1,NE,2022,44.0
David Gaudu,2021-09-06,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,38.3,1:20:00,302,999,9999,999,99,28.7,74.5,Quelques nuages,27,56,27,9.3,SE,2022,29.0
David Gaudu,2021-09-05,Bourgogne-Franche-Comté,Doubs,200.15,4:54:40,2678,999,9999,999,99,40.8,78.1,Quelques nuages,19,62,19,3.4,E,2022,26.0
David Gaudu,2021-09-04,Bourgogne-Franche-Comté,Jura,180.68,4:21:04,2567,999,9999,999,99,41.5,79.2,Quelques nuages,23,81,23,4.9,WNW,2022,27.0
David Gaudu,2021-09-03,Bourgogne-Franche-Comté,Doubs,171.71,4:10:51,2127,999,9999,999,99,41.1,79.2,Quelques nuages,21,79,21,5.6,W,2022,27.58744394618834
David Gaudu,2021-09-01,Bretagne,Finistère,61.53,2:06:15,544,999,9999,999,99,29.2,59.8,Quelques nuages,15,93,15,20.9,ENE,2022,8.13
David Gaudu,2021-11-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,13.47,1:19:51,188,999,9999,999,99,10.1,18.6,Dégagé,11,25,11,6.2,SW,2022,34.0
David Gaudu,2021-11-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,12.31,1:22:47,582,999,9999,999,99,8.9,29.5,Dégagé,8,33,6,12.1,NNW,2022,34.0
David Gaudu,2021-11-26,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,84.62,3:00:18,1193,999,9999,999,99,28.2,60.6,Quelques nuages,9,87,7,8.0,WNW,2022,20.0
David Gaudu,2021-11-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,68.97,2:32:42,1203,999,9999,999,99,27.1,72.8,Quelques nuages,12,70,12,10.2,NNE,2022,30.0
David Gaudu,2021-11-22,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,50.92,1:46:01,557,999,9999,999,99,28.8,54.3,Nuages,13,91,13,7.8,NE,2022,38.0
David Gaudu,2021-11-20,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,57.52,2:02:32,422,999,9999,999,99,28.2,116.9,Dégagé,15,57,15,2.9,WSW,2022,29.0
David Gaudu,2021-11-18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,54.69,1:51:04,67,999,9999,999,99,29.5,45.1,Dégagé,15,61,15,5.2,NNW,2022,27.0
David Gaudu,2021-11-15,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,37.38,1:29:43,349,999,9999,999,99,25.0,57.3,Pluie,15,75,15,18.7,NE,2022,26.0
David Gaudu,2021-12-30,Auvergne-Rhône-Alpes,Ain,148.94,5:00:21,2451,999,9999,999,99,29.8,75.7,Nuages,12,93,12,25.7,SW,2022,10.97
David Gaudu,2021-12-28,Bretagne,Côtes-d'Armor,125.11,4:01:48,1581,999,9999,999,99,31.0,64.8,Nuages,9,87,6,32.9,W,2022,11.51
David Gaudu,2021-12-27,Bretagne,Côtes-d'Armor,96.11,3:00:07,1105,999,9999,999,99,32.0,80.0,Quelques nuages,10,87,10,32.2,WSW,2022,11.34
David Gaudu,2021-12-24,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,143.91,4:52:44,970,999,9999,999,99,29.5,60.4,Nuages,8,68,6,10.4,WNW,2022,31.0
David Gaudu,2021-12-23,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,85.44,2:57:22,1665,999,9999,999,99,28.9,66.1,Nuages,7,67,6,7.8,NNW,2022,34.0
David Gaudu,2021-12-09,Auvergne-Rhône-Alpes,Ain,114.68,4:00:23,1903,999,9999,999,99,28.6,75.3,Nuages,3,91,0,14.4,SW,2022,1.7
David Gaudu,2021-12-06,Auvergne-Rhône-Alpes,Ain,71.54,2:30:02,804,999,9999,999,99,28.6,65.0,Pluie,6,91,2,18.5,SSW,2022,2.43
David Gaudu,2021-12-05,Auvergne-Rhône-Alpes,Ain,36.64,1:15:50,242,999,9999,999,99,29.0,58.5,Quelques nuages,6,87,1,31.0,NW,2022,1.8
David Gaudu,2021-12-02,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,113.26,4:01:31,1654,999,9999,999,99,28.1,72.7,Quelques nuages,8,74,7,8.4,NNW,2022,39.0
David Gaudu,2021-12-01,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,81.13,3:02:51,1213,999,9999,999,99,26.6,69.4,Dégagé,5,63,3,9.4,WNW,2022,16.0
Franck Bonnamour,2022-01-29,Occitanie,Gard,44.71,1:40:21,815,245,1322,162,98,26.7,62.5,Quelques nuages,2,58,0,7.9,NNW,2022,19.32
Franck Bonnamour,2022-01-28,Occitanie,Gard,77.26,2:33:21,1085,267,2149,295,107,30.2,60.5,Dégagé,9,51,7,15.6,N,2022,23.47
Franck Bonnamour,2022-01-26,Occitanie,Gard,80.59,2:49:55,1472,277,2350,349,111,28.5,65.0,Dégagé,13,31,13,5.5,NE,2022,24.51
Franck Bonnamour,2022-01-25,Auvergne-Rhône-Alpes,Allier,72.44,2:30:34,918,237,1964,243,95,28.9,58.8,Dégagé,2,76,5,6.3,SSW,2022,26.17
Franck Bonnamour,2022-01-24,Bretagne,Côtes-d'Armor,79.75,2:32:59,947,263,2313,283,105,31.3,64.2,Quelques nuages,0,95,3,12.2,ESE,2022,23.95
Franck Bonnamour,2022-01-21,Bretagne,Côtes-d'Armor,75.29,2:36:56,807,223,1962,209,89,28.8,61.4,Quelques nuages,3,79,0,10.9,ENE,2022,3.28
Franck Bonnamour,2022-01-07,Bretagne,Côtes-d'Armor,76.8,2:31:53,856,243,2041,242,97,30.3,62.7,Quelques nuages,6,82,1,37.8,WNW,2022,6.2
Franck Bonnamour,2022-01-02,Bretagne,Côtes-d'Armor,78.07,2:43:47,775,224,1856,222,90,28.6,56.9,Quelques nuages,12,86,12,28.7,SW,2022,9.84
Franck Bonnamour,2022-01-01,Bretagne,Côtes-d'Armor,58.02,2:00:02,798,237,1528,180,95,29.0,64.5,Quelques nuages,12,77,12,25.7,SSW,2022,7.68
Franck Bonnamour,2022-02-28,Bretagne,Côtes-d'Armor,63.81,2:09:29,612,215,1568,161,86,29.6,56.7,Quelques nuages,9,82,6,20.2,S,2022,8.88
Franck Bonnamour,2022-02-24,Bretagne,Côtes-d'Armor,40.36,1:30:25,597,232,1106,130,93,26.8,76.5,Vent,8,74,3,42.2,WNW,2022,2.92
Franck Bonnamour,2022-02-23,Bretagne,Côtes-d'Armor,125.86,4:04:12,1578,283,3599,536,113,30.9,82.1,Quelques nuages,11,75,11,15.7,SW,2022,5.47
Franck Bonnamour,2022-02-22,Bretagne,Côtes-d'Armor,63.36,2:12:00,789,171,1357,999,99,28.8,80.4,Quelques nuages,11,98,11,28.2,WSW,2022,6.75
Franck Bonnamour,2022-02-16,Bretagne,Côtes-d'Armor,55.35,1:49:40,687,272,1559,216,109,30.3,54.9,Nuages,12,93,12,34.7,WSW,2022,10.6
Franck Bonnamour,2022-02-15,Bretagne,Côtes-d'Armor,95.09,2:49:31,961,263,2368,317,105,33.7,64.9,Pluie,8,92,4,26.1,SW,2022,5.05
Franck Bonnamour,2022-02-13,Bretagne,Côtes-d'Armor,96.49,3:06:46,514,241,2338,302,96,31.0,63.5,Vent,8,94,4,36.8,S,2022,5.6
Franck Bonnamour,2022-02-12,Bretagne,Côtes-d'Armor,153.29,5:03:51,1647,235,3895,460,94,30.3,62.6,Dégagé,1,89,4,15.7,S,2022,3.83
Franck Bonnamour,2022-02-11,Bretagne,Côtes-d'Armor,121.55,4:01:06,1471,233,3154,357,93,30.3,62.9,Quelques nuages,9,75,9,4.6,SE,2022,3.5
Franck Bonnamour,2022-02-09,Bretagne,Côtes-d'Armor,107.87,3:30:02,1043,241,2870,326,96,30.8,59.8,Quelques nuages,5,100,3,7.2,SSW,2022,10.98
Franck Bonnamour,2022-02-08,Bretagne,Côtes-d'Armor,75.61,2:33:46,748,226,1908,208,90,29.5,65.3,Quelques nuages,12,87,12,13.8,SW,2022,2.72
Franck Bonnamour,2022-02-05,Bretagne,Côtes-d'Armor,41.86,1:30:57,416,207,1041,104,83,27.6,53.2,Quelques nuages,9,68,6,24.0,W,2022,2.64
Franck Bonnamour,2022-03-30,Bretagne,Côtes-d'Armor,120.53,3:29:41,1145,267,2962,406,107,34.5,67.0,Nuages,9,94,7,18.6,N,2022,37.28
Franck Bonnamour,2022-03-29,Bretagne,Côtes-d'Armor,92.91,3:01:02,827,259,2452,336,104,30.8,62.1,Quelques nuages,8,93,7,5.4,SSE,2022,21.89
Franck Bonnamour,2022-03-28,Bretagne,Côtes-d'Armor,45.89,1:38:54,545,214,1116,127,86,27.8,56.4,Quelques nuages,11,83,11,10.2,SE,2022,8.86
Franck Bonnamour,2022-03-26,Bretagne,Côtes-d'Armor,62.8,2:03:05,472,213,1404,148,85,30.6,67.5,Dégagé,10,81,7,21.0,ENE,2022,34.78
Franck Bonnamour,2022-03-25,Bretagne,Côtes-d'Armor,77.22,2:33:09,778,245,2023,254,98,30.3,63.8,Dégagé,10,81,8,15.2,ENE,2022,40.13
Franck Bonnamour,2022-03-24,Bretagne,Côtes-d'Armor,77.85,2:34:31,847,237,2059,238,95,30.2,61.9,Dégagé,9,82,8,6.7,E,2022,10.68
Franck Bonnamour,2022-03-23,Bretagne,Côtes-d'Armor,95.28,3:03:43,965,280,2500,391,112,31.1,66.2,Quelques nuages,10,72,7,17.0,SE,2022,7.75
Franck Bonnamour,2022-03-22,Bretagne,Côtes-d'Armor,48.07,1:33:27,500,225,1170,130,90,30.9,68.3,Dégagé,15,62,15,24.5,SE,2022,8.05
Franck Bonnamour,2022-03-21,Bretagne,Côtes-d'Armor,94.64,3:00:29,1205,253,2579,315,101,31.5,70.1,Quelques nuages,10,88,10,19.1,SE,2022,3.55
Franck Bonnamour,2022-03-20,Bretagne,Côtes-d'Armor,55.21,1:43:25,544,251,1472,173,100,32.0,66.8,Nuages,9,80,7,12.4,ESE,2022,21.7
Franck Bonnamour,2022-03-18,Auvergne-Rhône-Alpes,Loire,45.4,1:31:24,234,228,1222,129,91,29.8,50.2,Dégagé,6,66,1,28.0,NE,2022,11.97
Franck Bonnamour,2022-03-17,Bretagne,Côtes-d'Armor,77.9,2:30:03,818,268,2073,292,107,31.2,57.1,Dégagé,7,83,5,9.3,NNW,2022,6.003981373690338
Franck Bonnamour,2022-03-16,Bretagne,Côtes-d'Armor,59.97,2:03:43,646,238,1578,190,95,29.1,58.2,Pluie,10,99,9,7.3,SSW,2022,29.0
Franck Bonnamour,2022-03-15,Bretagne,Côtes-d'Armor,40.44,2:03:31,486,96,708,999,99,19.6,47.3,Quelques nuages,8,88,6,9.5,SSE,2022,10.82
Franck Bonnamour,2022-03-09,Auvergne-Rhône-Alpes,Allier,13.2,18:46,191,360,400,64,144,42.2,74.1,Quelques nuages,16,34,16,9.5,S,2022,10.95
Franck Bonnamour,2022-03-04,Bretagne,Côtes-d'Armor,49.98,1:40:33,473,235,1286,149,94,29.8,64.0,Quelques nuages,7,82,3,20.0,NNW,2022,1.9
Franck Bonnamour,2022-03-03,Bretagne,Côtes-d'Armor,65.52,2:07:46,780,258,1777,227,103,30.8,57.3,Nuages,10,93,7,14.1,WNW,2022,3.75
Franck Bonnamour,2022-03-02,Bretagne,Côtes-d'Armor,161.39,5:00:48,1926,250,4131,504,100,32.2,68.9,Nuages,9,93,7,17.0,SSE,2022,2.58
Franck Bonnamour,2022-04-30,Bretagne,Côtes-d'Armor,110.03,3:39:26,1200,231,2766,313,92,30.1,70.5,Nuages,9,87,6,17.0,ENE,2022,10.82
Franck Bonnamour,2022-04-29,Bretagne,Côtes-d'Armor,139.41,4:40:53,1408,227,3454,402,91,29.8,60.3,Nuages,10,99,10,16.3,NE,2022,17.7
Franck Bonnamour,2022-04-28,Bretagne,Côtes-d'Armor,84.85,2:51:23,816,234,2247,264,94,29.7,71.3,Nuages,11,92,11,19.8,ENE,2022,11.69
Franck Bonnamour,2022-04-27,Bretagne,Côtes-d'Armor,63.13,2:05:09,628,248,1690,204,99,30.3,67.7,Quelques nuages,10,82,7,23.7,E,2022,11.06
Franck Bonnamour,2022-04-24,Bretagne,Côtes-d'Armor,63.64,2:07:01,324,234,1628,186,94,30.1,69.2,Nuages,11,97,11,14.2,N,2022,23.94
Franck Bonnamour,2022-04-17,Bretagne,Côtes-d'Armor,81.22,2:16:43,768,275,2025,280,110,35.6,77.9,Quelques nuages,9,88,7,12.4,SSE,2022,14.44
Franck Bonnamour,2022-04-16,Bretagne,Côtes-d'Armor,93.81,2:37:21,757,265,2276,298,106,35.8,69.8,Quelques nuages,9,100,8,7.1,E,2022,3.6
Franck Bonnamour,2022-04-15,Bretagne,Côtes-d'Armor,94.29,3:00:08,1098,282,2471,395,113,31.4,60.7,Quelques nuages,10,98,10,4.5,S,2022,6.003981373690338
Franck Bonnamour,2022-04-14,Bretagne,Côtes-d'Armor,92.65,2:59:58,949,224,2206,244,90,30.9,62.6,Dégagé,10,93,9,7.5,S,2022,1.6
Franck Bonnamour,2022-04-06,Bretagne,Côtes-d'Armor,171.04,5:00:01,1705,250,4106,519,100,34.2,90.3,Quelques nuages,9,83,5,27.2,SW,2022,3.32
Franck Bonnamour,2022-04-05,Bretagne,Côtes-d'Armor,92.25,3:00:17,985,233,2366,260,93,30.7,77.9,Nuages,10,93,7,18.8,WNW,2022,2.95
Franck Bonnamour,2022-04-04,Bretagne,Côtes-d'Armor,56.89,2:00:13,524,187,1246,114,75,28.4,58.3,Quelques nuages,6,75,3,22.9,WSW,2022,3.55
Franck Bonnamour,2022-05-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,39.07,1:24:58,697,186,950,999,99,27.6,60.7,Quelques nuages,23,67,23,11.5,SSE,2022,9.0
Franck Bonnamour,2022-05-29,Bretagne,Côtes-d'Armor,76.55,2:31:19,801,255,1932,262,102,30.4,70.3,Dégagé,12,81,12,15.6,E,2022,0.88
Franck Bonnamour,2022-05-28,Bretagne,Côtes-d'Armor,82.17,2:27:37,884,301,2275,357,120,33.4,71.5,Dégagé,13,76,13,18.9,NE,2022,1.7
Franck Bonnamour,2022-05-26,Bretagne,Côtes-d'Armor,61.97,2:05:04,680,272,1589,248,109,29.7,76.5,Quelques nuages,14,82,14,17.7,NW,2022,2.42
Franck Bonnamour,2022-05-25,Bretagne,Côtes-d'Armor,101.14,3:07:34,892,265,2598,355,106,32.4,66.7,Quelques nuages,12,80,12,21.5,WSW,2022,2.95
Franck Bonnamour,2022-05-24,Bretagne,Côtes-d'Armor,108.49,3:13:17,895,230,2443,273,92,33.7,71.0,Quelques nuages,12,82,12,18.8,SW,2022,0.8
Franck Bonnamour,2022-05-20,Bretagne,Côtes-d'Armor,67.35,2:04:57,681,268,1715,241,107,32.3,59.1,Pluie,13,82,13,11.1,NW,2022,2.38
Franck Bonnamour,2022-05-19,Bretagne,Côtes-d'Armor,79.15,2:13:40,643,258,1783,243,103,35.5,67.9,Quelques nuages,13,85,13,8.7,SSW,2022,2.9
Franck Bonnamour,2022-05-17,Bretagne,Côtes-d'Armor,55.43,1:54:32,538,194,1182,115,78,29.0,62.5,Quelques nuages,17,83,17,15.2,SSE,2022,3.3
Franck Bonnamour,2022-05-10,Auvergne-Rhône-Alpes,Isère,36.02,1:15:01,521,215,852,93,86,28.8,76.3,Dégagé,21,55,21,1.6,WNW,2022,4.09
Franck Bonnamour,2022-05-01,Bretagne,Côtes-d'Armor,64.11,2:04:14,564,220,1538,169,88,31.0,67.8,Quelques nuages,10,93,9,6.8,E,2022,13.32
Franck Bonnamour,2022-06-24,Bretagne,Côtes-d'Armor,63.36,2:01:52,867,239,1567,188,96,31.2,60.7,Quelques nuages,15,87,15,17.5,SW,2022,2.27
Franck Bonnamour,2022-06-23,Bretagne,Côtes-d'Armor,64.07,2:00:01,581,226,1521,164,90,32.0,57.4,Nuages,15,92,15,7.1,SW,2022,5.0
Franck Bonnamour,2022-06-22,Bretagne,Côtes-d'Armor,61.61,2:01:28,543,234,1487,178,94,30.4,59.0,Quelques nuages,20,70,20,17.7,NE,2022,19.98
Franck Bonnamour,2022-06-04,Auvergne-Rhône-Alpes,Ain,65.25,1:50:37,648,250,1661,999,99,35.4,64.0,Quelques nuages,25,62,25,7.6,S,2022,2.8
Franck Bonnamour,2022-06-03,Auvergne-Rhône-Alpes,Drôme,43.54,1:20:32,229,191,922,999,99,32.4,54.4,Quelques nuages,31,40,31,17.2,S,2022,3.7
Franck Bonnamour,2022-09-30,Bretagne,Côtes-d'Armor,84.44,2:52:14,1232,233,2090,252,93,29.4,63.1,Quelques nuages,10,100,8,13.4,SW,2023,3.25
Franck Bonnamour,2022-09-29,Bretagne,Côtes-d'Armor,94.8,3:05:19,1325,285,2546,406,114,30.7,60.8,Quelques nuages,11,87,11,19.3,NW,2023,1.6
Franck Bonnamour,2022-09-28,Bretagne,Côtes-d'Armor,51.78,1:44:14,514,217,1264,131,87,29.8,56.0,Nuages,14,79,14,29.5,NW,2023,1.52
Franck Bonnamour,2022-09-27,Bretagne,Côtes-d'Armor,89.32,3:04:25,1338,274,2460,378,110,29.1,69.8,Quelques nuages,13,79,13,28.7,WNW,2023,5.09
Franck Bonnamour,2022-09-26,Bretagne,Côtes-d'Armor,73.56,2:33:11,925,229,1848,219,92,28.8,59.0,Nuages,16,79,16,33.4,NW,2023,3.53
Franck Bonnamour,2022-09-22,Bretagne,Côtes-d'Armor,105.55,3:18:30,1262,272,2853,406,109,31.9,64.7,Dégagé,8,93,7,10.2,S,2023,3.99
Franck Bonnamour,2022-09-21,Bretagne,Côtes-d'Armor,99.19,3:10:11,1153,264,2506,356,106,31.3,64.0,Quelques nuages,10,89,10,9.4,ESE,2023,4.3
Franck Bonnamour,2022-09-09,Bretagne,Côtes-d'Armor,89.82,3:00:25,1072,226,2208,245,90,29.9,59.1,Quelques nuages,15,92,15,26.9,SSW,2023,6.003981373690338
Franck Bonnamour,2022-09-08,Bretagne,Côtes-d'Armor,77.16,2:30:29,1020,270,2024,304,108,30.8,71.8,Pluie,15,89,15,25.7,SW,2023,6.003981373690338
Franck Bonnamour,2022-09-07,Bretagne,Côtes-d'Armor,129.45,3:33:10,1442,272,3055,423,109,36.4,70.8,Quelques nuages,16,89,16,22.1,SSW,2023,6.003981373690338
Franck Bonnamour,2022-09-06,Bretagne,Côtes-d'Armor,96.64,3:03:59,1032,245,2445,298,98,31.5,61.2,Quelques nuages,17,87,17,21.5,S,2023,6.003981373690338
Franck Bonnamour,2022-09-05,Bretagne,Côtes-d'Armor,59.64,2:00:02,584,213,1404,144,85,29.8,59.5,Quelques nuages,19,83,19,22.6,SSE,2023,6.003981373690338
Franck Bonnamour,2022-09-02,Bretagne,Côtes-d'Armor,71.75,2:15:53,822,264,1827,254,106,31.7,62.6,Quelques nuages,16,94,16,6.0,W,2023,6.003981373690338
Franck Bonnamour,2022-10-06,Bretagne,Côtes-d'Armor,61.54,2:00:21,681,226,1497,166,90,30.7,64.9,Dégagé,10,93,8,10.7,SW,2023,3.4
Franck Bonnamour,2022-10-05,Bretagne,Côtes-d'Armor,209.37,6:54:19,3190,246,5565,697,98,30.3,75.9,Quelques nuages,15,88,15,31.0,SSW,2023,3.0
Franck Bonnamour,2022-10-04,Bretagne,Côtes-d'Armor,98.8,3:05:06,1171,253,2563,330,101,32.0,74.7,Quelques nuages,13,93,13,13.8,SSW,2023,1.3
Franck Bonnamour,2022-10-03,Bretagne,Côtes-d'Armor,62.2,2:01:09,643,223,1494,162,89,30.8,63.3,Quelques nuages,18,80,18,11.9,SSE,2023,6.47
Franck Bonnamour,2022-10-01,Bretagne,Côtes-d'Armor,64.53,2:05:46,576,227,1567,174,91,30.8,58.6,Quelques nuages,15,100,15,24.9,W,2023,3.83
Franck Bonnamour,2022-11-30,Bretagne,Côtes-d'Armor,121.91,4:00:43,1294,240,3135,382,96,30.4,57.4,Quelques nuages,5,94,2,13.1,SSE,2023,17.39
Franck Bonnamour,2022-11-29,Bretagne,Côtes-d'Armor,125.37,4:04:36,1236,260,3441,452,104,30.8,60.5,Quelques nuages,8,94,6,10.4,NNW,2023,7.28
Franck Bonnamour,2022-11-28,Bretagne,Côtes-d'Armor,62.87,2:08:06,658,229,1654,180,92,29.4,58.8,Quelques nuages,9,93,6,25.0,WSW,2023,3.55
Franck Bonnamour,2022-11-26,Bretagne,Côtes-d'Armor,77.78,2:35:46,898,229,1944,221,92,30.0,65.4,Quelques nuages,9,92,6,23.2,S,2023,4.68
Franck Bonnamour,2022-11-25,Bretagne,Côtes-d'Armor,95.47,3:06:56,1072,243,2426,301,97,30.6,77.4,Quelques nuages,8,94,6,15.5,W,2023,4.19
Franck Bonnamour,2022-11-24,Bretagne,Côtes-d'Armor,119.31,4:07:40,1613,229,3064,356,92,28.9,62.7,Nuages,10,93,10,28.7,S,2023,5.75
Franck Bonnamour,2022-11-23,Auvergne-Rhône-Alpes,Ain,9.32,52:13,82,44,139,999,99,10.7,26.0,Dégagé,12,77,12,30.7,W,2023,4.4
Franck Bonnamour,2022-11-22,Bretagne,Côtes-d'Armor,77.2,2:36:00,877,230,1959,221,92,29.7,59.0,Vent,10,81,5,43.5,W,2023,4.78
Franck Bonnamour,2022-11-20,Bretagne,Côtes-d'Armor,42.71,1:43:02,312,151,773,66,60,24.9,43.8,Quelques nuages,11,76,11,32.3,WNW,2023,6.6
Franck Bonnamour,2022-11-19,Bretagne,Côtes-d'Armor,114.71,3:36:16,1253,269,3145,431,108,31.8,77.3,Quelques nuages,6,93,4,9.1,WNW,2023,2.88
Franck Bonnamour,2022-11-18,Bretagne,Côtes-d'Armor,96.78,3:14:49,1188,253,2659,333,101,29.8,53.6,Quelques nuages,9,87,6,23.3,NW,2023,1.12
Franck Bonnamour,2022-11-16,Bretagne,Côtes-d'Armor,89.17,3:00:20,946,233,2224,262,93,29.7,61.6,Quelques nuages,10,80,10,25.6,SW,2023,6.53
Franck Bonnamour,2022-11-14,Bretagne,Côtes-d'Armor,110.54,3:44:57,1438,171,2313,999,99,29.5,66.1,Quelques nuages,13,85,13,23.4,W,2023,1.58
Franck Bonnamour,2022-11-12,Bretagne,Morbihan,90.85,3:04:20,488,144,1587,999,99,29.6,54.6,Dégagé,18,88,18,24.7,SSE,2023,6.003981373690338
Franck Bonnamour,2022-11-11,Bretagne,Morbihan,87.06,3:04:46,887,143,1581,999,99,28.3,50.5,Quelques nuages,13,73,13,17.9,SE,2023,2.92
Franck Bonnamour,2022-11-09,Auvergne-Rhône-Alpes,Ain,73.13,2:27:53,311,147,1308,999,99,29.7,53.6,Nuages,15,75,15,22.4,WSW,2023,2.17
Franck Bonnamour,2022-11-08,Auvergne-Rhône-Alpes,Ain,71.28,2:29:15,384,141,1265,999,99,28.7,59.0,Nuages,16,74,16,27.5,SSW,2023,1.1
Franck Bonnamour,2022-11-06,Bretagne,Côtes-d'Armor,68.21,2:18:55,716,160,1337,999,99,29.5,58.3,Quelques nuages,13,92,13,24.9,SW,2023,4.78
